index,Image,Nom,reference,Catégorie,Montant HT,Montant TTC,Quantité,État,Position,code_moteur,link
28211,https://diesel-injecteurs.com/10496/injecteurs-volkswagen-golf-vii-16-tdi-90-cv-bosch-445110472.jpg,Injecteurs VOLKSWAGEN GOLF VII 1.6 TDI 90 CV BOSCH (445110472),445110472,Injecteurs VOLKSWAGEN GOLF 7,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28210,https://diesel-injecteurs.com/8224/injecteurs-volkswagen-golf-vii-16-tdi-110-cv-bosch-445110472.jpg,Injecteurs VOLKSWAGEN GOLF VII 1.6 TDI 110 CV BOSCH (445110472),445110472,Accueil,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28209,https://diesel-injecteurs.com/10495/injecteurs-volkswagen-golf-vii-16-tdi-4motion-105-cv-bosch-445110472.jpg,Injecteurs VOLKSWAGEN GOLF VII 1.6 TDI 4motion 105 CV BOSCH (445110472),445110472,Injecteurs VOLKSWAGEN GOLF 7,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28208,https://diesel-injecteurs.com/10494/injecteurs-volkswagen-golf-vii-16-tdi-4motion-110-cv-bosch-445110472.jpg,Injecteurs VOLKSWAGEN GOLF VII 1.6 TDI 4motion 110 CV BOSCH (445110472),445110472,Injecteurs VOLKSWAGEN GOLF 7,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28207,https://diesel-injecteurs.com/10493/injecteurs-volkswagen-golf-16-tdi-110-cv-bosch-445110472.jpg,Injecteurs VOLKSWAGEN GOLF 1.6 TDI 110 CV BOSCH (445110472),445110472,Injecteurs VOLKSWAGEN GOLF,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28206,https://diesel-injecteurs.com/10492/injecteurs-volkswagen-golf-16-tdi-90-cv-bosch-445110472.jpg,Injecteurs VOLKSWAGEN GOLF 1.6 TDI 90 CV BOSCH (445110472),445110472,Injecteurs VOLKSWAGEN GOLF,135,135,9,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28205,https://diesel-injecteurs.com/8223/injecteurs-seat-leon-16-tdi-105-cv-bosch-445110472.jpg,Injecteurs SEAT LEON 1.6 TDI 105 CV BOSCH (445110472),445110472,Accueil,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28204,https://diesel-injecteurs.com/10491/injecteurs-seat-leon-16-tdi-90-cv-bosch-445110472.jpg,Injecteurs SEAT LEON 1.6 TDI 90 CV BOSCH (445110472),445110472,Injecteurs SEAT LEON,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28203,https://diesel-injecteurs.com/10490/injecteurs-seat-leon-16-tdi-110-cv-bosch-445110472.jpg,Injecteurs SEAT LEON 1.6 TDI 110 CV BOSCH (445110472),445110472,Injecteurs SEAT LEON,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28202,https://diesel-injecteurs.com/10489/injecteurs-audi-a3-16-tdi-110-cv-bosch-445110472.jpg,Injecteurs AUDI A3 1.6 TDI 110 CV BOSCH (445110472),445110472,Injecteurs AUDI A3,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28201,https://diesel-injecteurs.com/10488/injecteurs-audi-a3-16-tdi-115-cv-bosch-445110472.jpg,Injecteurs AUDI A3 1.6 TDI 115 CV BOSCH (445110472),445110472,Injecteurs AUDI A3,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28200,https://diesel-injecteurs.com/10487/injecteurs-audi-a1-16-tdi-115-cv-bosch-445110472.jpg,Injecteurs AUDI A1 1.6 TDI 115 CV BOSCH (445110472),445110472,Injecteurs AUDI A1,135,135,10,0,,"CLHA,CLHB,CRKA,CRKB,CXMA,CXXA,CXXB,DBKA,DCXA,DCZA,DDYA,DDYB,DGDA,DGDB",https://www.autonorma.fr/p/24487-injecteur-common-rail-bosch-cri-0445110472
28199,https://diesel-injecteurs.com/10201/injecteurs-suzuki-swift-iii-13-ddis-75-cv-bosch-445110398.jpg,Injecteurs SUZUKI SWIFT III 1.3 DDiS  75 CV BOSCH (445110398),445110398,Accueil,135,135,5,0,,"D13A,D13AA",https://www.autonorma.fr/p/36137-injecteur-common-rail-bosch-cri-0445110398-neuf
28194,https://diesel-injecteurs.com/11300/injecteurs-land-rover-discovery-iv-30-td-4x4-249-cv-bosch-445116050.jpg,Injecteurs LAND-ROVER DISCOVERY IV 3.0 TD 4x4 249 CV BOSCH (445116050),445116050,Injecteurs LAND-ROVER DISCOVERY 4,155,155,10,0,,306DT,https://www.autonorma.fr/p/36453-injecteur-common-rail-bosch-piezo-0445116050-neuf
28193,https://diesel-injecteurs.com/11299/injecteurs-land-rover-discovery-iv-30-sdv6-4x4-256-cv-bosch-445116050.jpg,Injecteurs LAND-ROVER DISCOVERY IV 3.0 SDV6 4x4 256 CV BOSCH (445116050),445116050,Injecteurs LAND-ROVER DISCOVERY 4,155,155,10,0,,306DT,https://www.autonorma.fr/p/36453-injecteur-common-rail-bosch-piezo-0445116050-neuf
28192,https://diesel-injecteurs.com/11303/injecteurs-jaguar-xf-22-d-190-cv-bosch-445116055.jpg,Injecteurs JAGUAR XF 2.2 D 190 CV BOSCH (445116055),445116055,Injecteurs JAGUAR XF,155,155,10,0,,224DT,https://www.autonorma.fr/p/36454-injecteur-common-rail-bosch-piezo-0445116055-neuf
28191,https://diesel-injecteurs.com/11302/injecteurs-jaguar-xf-22-d-163-cv-bosch-445116055.jpg,Injecteurs JAGUAR XF 2.2 D 163 CV BOSCH (445116055),445116055,Injecteurs JAGUAR XF,155,155,10,0,,224DT,https://www.autonorma.fr/p/36454-injecteur-common-rail-bosch-piezo-0445116055-neuf
28190,https://diesel-injecteurs.com/11301/injecteurs-jaguar-xf-22-d-200-cv-bosch-445116055.jpg,Injecteurs JAGUAR XF 2.2 D 200 CV BOSCH (445116055),445116055,Injecteurs JAGUAR XF,155,155,10,0,,224DT,https://www.autonorma.fr/p/36454-injecteur-common-rail-bosch-piezo-0445116055-neuf
28189,https://diesel-injecteurs.com/11298/injecteurs-volvo-v60-d3-136-cv-bosch-445116045.jpg,Injecteurs VOLVO V60 D3 136 CV BOSCH (445116045),445116045,Injecteurs VOLVO V60,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28188,https://diesel-injecteurs.com/11297/injecteurs-volvo-v60-d3-d4-163-cv-bosch-445116045.jpg,Injecteurs VOLVO V60 D3 / D4 163 CV BOSCH (445116045),445116045,Injecteurs VOLVO V60,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28187,https://diesel-injecteurs.com/11296/injecteurs-volvo-v50-d4-177-cv-bosch-445116045.jpg,Injecteurs VOLVO V50 D4 177 CV BOSCH (445116045),445116045,Injecteurs VOLVO V50,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28186,https://diesel-injecteurs.com/11295/injecteurs-volvo-v50-d3-150-cv-bosch-445116045.jpg,Injecteurs VOLVO V50 D3 150 CV BOSCH (445116045),445116045,Injecteurs VOLVO V50,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28185,https://diesel-injecteurs.com/11294/injecteurs-volvo-v40-d4-177-cv-bosch-445116045.jpg,Injecteurs VOLVO V40 D4 177 CV BOSCH (445116045),445116045,Injecteurs VOLVO V40,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28184,https://diesel-injecteurs.com/11293/injecteurs-volvo-v40-d3-150-cv-bosch-445116045.jpg,Injecteurs VOLVO V40 D3 150 CV BOSCH (445116045),445116045,Injecteurs VOLVO V40,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28183,https://diesel-injecteurs.com/11292/injecteurs-volvo-s80-ii-d3-d4-163-cv-bosch-445116045.jpg,Injecteurs VOLVO S80 II D3 / D4 163 CV BOSCH (445116045),445116045,Injecteurs VOLVO S80 2,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28182,https://diesel-injecteurs.com/11291/injecteurs-volvo-s60-ii-d4-163-cv-bosch-445116045.jpg,Injecteurs VOLVO S60 II D4 163 CV BOSCH (445116045),445116045,Injecteurs VOLVO S60 2,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28181,https://diesel-injecteurs.com/11290/injecteurs-volvo-s60-ii-d3-136-cv-bosch-445116045.jpg,Injecteurs VOLVO S60 II D3 136 CV BOSCH (445116045),445116045,Injecteurs VOLVO S60 2,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28180,https://diesel-injecteurs.com/11289/injecteurs-volvo-s60-ii-d3-163-cv-bosch-445116045.jpg,Injecteurs VOLVO S60 II D3 163 CV BOSCH (445116045),445116045,Injecteurs VOLVO S60 2,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28179,https://diesel-injecteurs.com/11288/injecteurs-volvo-c70-d4-177-cv-bosch-445116045.jpg,Injecteurs VOLVO C70 D4 177 CV BOSCH (445116045),445116045,Injecteurs VOLVO C70,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28178,https://diesel-injecteurs.com/11287/injecteurs-volvo-c70-d3-150-cv-bosch-445116045.jpg,Injecteurs VOLVO C70 D3 150 CV BOSCH (445116045),445116045,Injecteurs VOLVO C70,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28177,https://diesel-injecteurs.com/11286/injecteurs-volvo-c30-d4-177-cv-bosch-445116045.jpg,Injecteurs VOLVO C30 D4 177 CV BOSCH (445116045),445116045,Injecteurs VOLVO C30,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28176,https://diesel-injecteurs.com/11285/injecteurs-volvo-c30-d3-150-cv-bosch-445116045.jpg,Injecteurs VOLVO C30 D3 150 CV BOSCH (445116045),445116045,Injecteurs VOLVO C30,155,155,10,0,,"D 5204 T,D 5204 T2,D 5204 T3,D 5204 T4,D 5204 T5,D 5204 T6,D 5204 T7",https://www.autonorma.fr/p/36451-injecteur-common-rail-bosch-piezo-0445116045-neuf
28175,https://diesel-injecteurs.com/11284/injecteurs-toyota-iq-14-d-4d-90-cv-bosch-445116044.jpg,Injecteurs TOYOTA IQ 1.4 D-4D  90 CV BOSCH (445116044),445116044,Injecteurs TOYOTA IQ,155,155,10,0,,1ND-TV,https://www.autonorma.fr/p/36450-injecteur-common-rail-bosch-piezo-0445116044-neuf
28173,https://diesel-injecteurs.com/11283/injecteurs-toyota-corolla-14-d-4d-90-cv-bosch-445116044.jpg,Injecteurs TOYOTA COROLLA 1.4 D-4D 90 CV BOSCH (445116044),445116044,Injecteurs TOYOTA COROLLA,155,155,9,0,,1ND-TV,https://www.autonorma.fr/p/36450-injecteur-common-rail-bosch-piezo-0445116044-neuf
28172,https://diesel-injecteurs.com/11032/injecteurs-volkswagen-phaeton-30-v6-tdi-4motion-245-cv-bosch-445116002.jpg,Injecteurs VOLKSWAGEN PHAETON 3.0 V6 TDI 4motion 245 CV BOSCH (445116002),445116002,Injecteurs VOLKSWAGEN PHAETON,155,155,10,0,,"CARA,CARB,CEXA,CEXB",https://www.autonorma.fr/p/36440-injecteur-common-rail-bosch-piezo-0445116002-neuf
28171,https://diesel-injecteurs.com/11031/injecteurs-volkswagen-phaeton-30-v6-tdi-4motion-240-cv-bosch-445116002.jpg,Injecteurs VOLKSWAGEN PHAETON 3.0 V6 TDI 4motion 240 CV BOSCH (445116002),445116002,Injecteurs VOLKSWAGEN PHAETON,155,155,10,0,,"CARA,CARB,CEXA,CEXB",https://www.autonorma.fr/p/36440-injecteur-common-rail-bosch-piezo-0445116002-neuf
28170,https://diesel-injecteurs.com/11030/injecteurs-volkswagen-phaeton-30-v6-tdi-4motion-233-cv-bosch-445116002.jpg,Injecteurs VOLKSWAGEN PHAETON 3.0 V6 TDI 4motion 233 CV BOSCH (445116002),445116002,Injecteurs VOLKSWAGEN PHAETON,155,155,10,0,,"CARA,CARB,CEXA,CEXB",https://www.autonorma.fr/p/36440-injecteur-common-rail-bosch-piezo-0445116002-neuf
28169,https://diesel-injecteurs.com/11265/injecteurs-volvo-s80-ii-24-d-163-cv-bosch-445116036.jpg,Injecteurs VOLVO S80 II 2.4 D 163 CV BOSCH (445116036),445116036,Injecteurs VOLVO S80 2,155,155,10,0,,"D 5244 T14,D 5244 T19,D 5244 T5",https://www.autonorma.fr/p/24766-injecteur-common-rail-bosch-piezo-0445116036
28168,https://diesel-injecteurs.com/11264/injecteurs-volvo-s80-ii-24-d-175-cv-bosch-445116036.jpg,Injecteurs VOLVO S80 II 2.4 D 175 CV BOSCH (445116036),445116036,Injecteurs VOLVO S80 2,155,155,10,0,,"D 5244 T14,D 5244 T19,D 5244 T5",https://www.autonorma.fr/p/24766-injecteur-common-rail-bosch-piezo-0445116036
28080,https://diesel-injecteurs.com/9055/injecteurs-peugeot-306-19-d-69-cv-bosch-430211114.jpg,Injecteurs PEUGEOT 306 1.9 D 69 CV BOSCH (430211114),430211114,Accueil,1700,1700,10,0,,"VJX (TUD5),VJY (TUD5),VJZ (TUD5),WJY (DW8B),WJZ (DW8)",https://www.autonorma.fr/p/24391-injecteur-common-rail-bosch-cri-0430211114
28078,https://diesel-injecteurs.com/9721/injecteurs-jeep-cherokee-28-crd-4x4-163-cv-bosch-445110217.jpg,Injecteurs JEEP CHEROKEE 2.8 CRD 4x4 163 CV BOSCH (445110217),445110217,Accueil,135,135,10,0,,ENR,https://www.autonorma.fr/p/24365-injecteur-common-rail-bosch-cri-0445110217
28077,https://diesel-injecteurs.com/9720/injecteurs-jeep-cherokee-28-crd-4x4-150-cv-bosch-445110217.jpg,Injecteurs JEEP CHEROKEE 2.8 CRD 4x4 150 CV BOSCH (445110217),445110217,Accueil,135,135,10,0,,ENR,https://www.autonorma.fr/p/24365-injecteur-common-rail-bosch-cri-0445110217
28072,https://diesel-injecteurs.com/9095/injecteurs-mercedes-vito-112-cdi-22-122-cv-bosch-445110004.jpg,Injecteurs MERCEDES VITO 112 CDI 2.2  122 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28071,https://diesel-injecteurs.com/9094/injecteurs-mercedes-vito-110-cdi-22-102-cv-bosch-445110004.jpg,Injecteurs MERCEDES VITO 110 CDI 2.2  102 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28070,https://diesel-injecteurs.com/9093/injecteurs-mercedes-vito-108-cdi-22-82-cv-bosch-445110004.jpg,Injecteurs MERCEDES VITO 108 CDI 2.2  82 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28069,https://diesel-injecteurs.com/9092/injecteurs-mercedes-classe-e-e-220-cdi-143-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe E E 220 CDI  143 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28068,https://diesel-injecteurs.com/9091/injecteurs-mercedes-classe-e-e-220-cdi-125-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe E E 220 CDI  125 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28067,https://diesel-injecteurs.com/9090/injecteurs-mercedes-classe-e-e-200-cdi-116-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe E E 200 CDI  116 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28066,https://diesel-injecteurs.com/9089/injecteurs-mercedes-classe-e-e-200-cdi-102-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe E E 200 CDI  102 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28065,https://diesel-injecteurs.com/9088/injecteurs-mercedes-classe-e-e-220-t-cdi-143-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe E E 220 T CDI  143 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28064,https://diesel-injecteurs.com/9087/injecteurs-mercedes-classe-e-e-220-t-cdi-125-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe E E 220 T CDI  125 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28063,https://diesel-injecteurs.com/9086/injecteurs-mercedes-classe-c-c-220-cdi-125-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe C C 220 CDI  125 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28062,https://diesel-injecteurs.com/9085/injecteurs-mercedes-classe-c-c-200-cdi-102-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe C C 200 CDI  102 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28061,https://diesel-injecteurs.com/9084/injecteurs-mercedes-classe-c-c-220-t-cdi-125-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe C C 220 T CDI  125 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28060,https://diesel-injecteurs.com/9083/injecteurs-mercedes-classe-c-c-200-t-cdi-102-cv-bosch-445110004.jpg,Injecteurs MERCEDES Classe C C 200 T CDI  102 CV BOSCH (445110004),445110004,Accueil,135,135,10,0,,"OM 611.960,OM 611.961,OM 611.980,OM 611A (60 KW CDI),OM 611LA (75 KW CDI)",https://www.autonorma.fr/p/24335-injecteur-common-rail-bosch-cri-0445110004
28059,https://diesel-injecteurs.com/11070/injecteurs-volkswagen-tiguan-20-tdi-140-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN TIGUAN 2.0 TDI 140 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN TIGUAN,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28058,https://diesel-injecteurs.com/11069/injecteurs-volkswagen-tiguan-20-tdi-4motion-136-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN TIGUAN 2.0 TDI 4motion 136 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN TIGUAN,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28057,https://diesel-injecteurs.com/11068/injecteurs-volkswagen-tiguan-20-tdi-4motion-170-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN TIGUAN 2.0 TDI 4motion 170 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN TIGUAN,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28056,https://diesel-injecteurs.com/11067/injecteurs-volkswagen-tiguan-20-tdi-4motion-140-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN TIGUAN 2.0 TDI 4motion 140 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN TIGUAN,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28055,https://diesel-injecteurs.com/11066/injecteurs-volkswagen-tiguan-20-tdi-4motion-163-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN TIGUAN 2.0 TDI 4motion 163 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN TIGUAN,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28054,https://diesel-injecteurs.com/11065/injecteurs-volkswagen-jetta-iii-20-tdi-170-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN JETTA III 2.0 TDI 170 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN JETTA 3,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28053,https://diesel-injecteurs.com/11064/injecteurs-volkswagen-jetta-iii-20-tdi-136-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN JETTA III 2.0 TDI 136 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN JETTA 3,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28052,https://diesel-injecteurs.com/11063/injecteurs-volkswagen-jetta-iii-20-tdi-16v-140-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN JETTA III 2.0 TDI 16V 140 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN JETTA 3,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28051,https://diesel-injecteurs.com/11062/injecteurs-volkswagen-golf-vi-20-tdi-110-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN GOLF VI 2.0 TDI 110 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN GOLF 6,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28050,https://diesel-injecteurs.com/11061/injecteurs-volkswagen-golf-vi-20-tdi-136-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN GOLF VI 2.0 TDI 136 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN GOLF 6,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28049,https://diesel-injecteurs.com/11060/injecteurs-volkswagen-golf-vi-20-tdi-140-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN GOLF VI 2.0 TDI 140 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN GOLF 6,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
28048,https://diesel-injecteurs.com/11059/injecteurs-volkswagen-golf-vi-20-tdi-170-cv-bosch-445116011.jpg,Injecteurs VOLKSWAGEN GOLF VI 2.0 TDI 170 CV BOSCH (445116011),445116011,Injecteurs VOLKSWAGEN GOLF 6,155,155,10,0,,"CBAB,CFFB,CJAA",https://www.autonorma.fr/p/24324-injecteur-common-rail-bosch-piezo-0445116011
